Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Snake,Red Rat Snake,2.2,3.5,Mouth Injury,Open wound,Wound cleaning,Mouth Rot
Snake,Red Rat Snake,8.9,1.98,Vitamin Deficiency,General weakness,"Vitamin supplementation, Diet correction",Mouth Rot
Snake,Red Rat Snake,1.6,1.2,Mouth Injury,"Open wound, Bleeding gums","Antibiotics, Wound cleaning",Mouth Rot
Snake,Red Rat Snake,9.5,2.1,Mouth Injury,Open wound,Wound cleaning,Mouth Rot
Snake,Red Rat Snake,0.4,3.4,Respiratory Infection,Open-mouth breathing,Antibiotics,Mouth Rot
Snake,Red Rat Snake,8.9,1.98,Vitamin Deficiency,"General weakness, Soft jaw","Vitamin supplementation, Diet correction",Mouth Rot
Snake,Red Rat Snake,6.8,1.8,Mouth Injury,"Bleeding gums, Open wound","Wound cleaning, Antibiotics",Mouth Rot
Snake,Red Rat Snake,7.7,3.8,Oral Infection,"Visible pus, Reduced appetite",Antibiotics,Mouth Rot
Snake,Red Rat Snake,1.8,2.8,Vitamin Deficiency,General weakness,"Diet correction, Vitamin supplementation",Mouth Rot
Snake,Red Rat Snake,8.3,3.9,Mouth Injury,Bleeding gums,"Antibiotics, Wound cleaning",Mouth Rot
Snake,Red Rat Snake,5.1,1.22,Respiratory Infection,Open-mouth breathing,"Nebulization, Antibiotics",Mouth Rot
Snake,Red Rat Snake,8.4,4.5,Mouth Injury,"Open wound, Bleeding gums","Antibiotics, Wound cleaning",Mouth Rot
Snake,Red Rat Snake,5.3,1.26,Oral Infection,"Visible pus, Reduced appetite","Oral cleaning, Antibiotics",Mouth Rot
Snake,Red Rat Snake,9.7,2.14,Vitamin Deficiency,General weakness,Diet correction,Mouth Rot
Snake,Red Rat Snake,8.8,1.96,Oral Infection,Reduced appetite,Antibiotics,Mouth Rot
Snake,Red Rat Snake,5.1,2.7,Vitamin Deficiency,"Soft jaw, General weakness",Vitamin supplementation,Mouth Rot
Snake,Red Rat Snake,6.6,2.5,Respiratory Infection,Open-mouth breathing,"Antibiotics, Nebulization",Mouth Rot
Snake,Red Rat Snake,8.9,3.5,Respiratory Infection,"Excess mucus, Open-mouth breathing",Nebulization,Mouth Rot
Snake,Red Rat Snake,6.9,3.1,Oral Infection,"Visible pus, Reduced appetite, Swelling in mouth","Antibiotics, Oral cleaning",Mouth Rot
Snake,Red Rat Snake,4.1,4.4,Respiratory Infection,Excess mucus,Antibiotics,Mouth Rot
Snake,Red Rat Snake,7.6,2.8,Mouth Injury,Bleeding gums,Wound cleaning,Mouth Rot
Snake,Red Rat Snake,1.9,1.2,Oral Infection,"Reduced appetite, Visible pus, Swelling in mouth",Antibiotics,Mouth Rot
Snake,Red Rat Snake,8.2,1.84,Respiratory Infection,"Excess mucus, Open-mouth breathing","Antibiotics, Nebulization",Mouth Rot
Snake,Red Rat Snake,6.4,2.7,Mouth Injury,Open wound,"Wound cleaning, Antibiotics",Mouth Rot
Snake,Red Rat Snake,3.3,1.1,Oral Infection,Visible pus,Oral cleaning,Mouth Rot
Snake,Red Rat Snake,2.3,0.7,Oral Infection,"Swelling in mouth, Visible pus, Reduced appetite","Antibiotics, Oral cleaning",Mouth Rot
Snake,Red Rat Snake,7.6,3.4,Oral Infection,Visible pus,Oral cleaning,Mouth Rot
Snake,Red Rat Snake,8.8,1.96,Mouth Injury,Bleeding gums,Wound cleaning,Mouth Rot
Snake,Red Rat Snake,3.0,0.8,Oral Infection,"Reduced appetite, Swelling in mouth","Antibiotics, Oral cleaning",Mouth Rot
Snake,Red Rat Snake,4.7,2.9,Oral Infection,Reduced appetite,Antibiotics,Mouth Rot
Snake,Red Rat Snake,8.0,2.5,Vitamin Deficiency,General weakness,"Vitamin supplementation, Diet correction",Mouth Rot
Snake,Red Rat Snake,6.5,2.5,Respiratory Infection,"Excess mucus, Open-mouth breathing","Antibiotics, Nebulization",Mouth Rot
Snake,Red Rat Snake,2.4,4.9,Respiratory Infection,"Excess mucus, Open-mouth breathing",Antibiotics,Mouth Rot
Snake,Red Rat Snake,7.3,1.66,Mouth Injury,"Bleeding gums, Open wound",Wound cleaning,Mouth Rot
Snake,Red Rat Snake,6.6,4.2,Respiratory Infection,"Open-mouth breathing, Excess mucus",Nebulization,Mouth Rot
Snake,Red Rat Snake,1.7,3.9,Mouth Injury,Bleeding gums,"Wound cleaning, Antibiotics",Mouth Rot
Snake,Red Rat Snake,4.7,2.3,Oral Infection,"Swelling in mouth, Visible pus","Antibiotics, Oral cleaning",Mouth Rot
Snake,Red Rat Snake,5.1,1.22,Oral Infection,"Swelling in mouth, Visible pus",Antibiotics,Mouth Rot
Snake,Red Rat Snake,3.5,4.7,Oral Infection,"Visible pus, Swelling in mouth, Reduced appetite",Antibiotics,Mouth Rot
Snake,Red Rat Snake,1.6,0.7,Mouth Injury,Open wound,"Wound cleaning, Antibiotics",Mouth Rot
Snake,Red Rat Snake,9.2,4.4,Respiratory Infection,Excess mucus,Antibiotics,Mouth Rot
Snake,Red Rat Snake,9.7,2.14,Mouth Injury,"Bleeding gums, Open wound",Wound cleaning,Mouth Rot
Snake,Red Rat Snake,8.5,4.2,Oral Infection,"Reduced appetite, Swelling in mouth","Oral cleaning, Antibiotics",Mouth Rot
Snake,Red Rat Snake,6.2,3.2,Respiratory Infection,"Excess mucus, Open-mouth breathing","Nebulization, Antibiotics",Mouth Rot
Snake,Red Rat Snake,5.8,1.36,Oral Infection,Visible pus,Oral cleaning,Mouth Rot
Snake,Red Rat Snake,7.0,1.6,Respiratory Infection,"Open-mouth breathing, Excess mucus",Antibiotics,Mouth Rot
Snake,Red Rat Snake,2.9,0.78,Oral Infection,Swelling in mouth,Oral cleaning,Mouth Rot
Snake,Red Rat Snake,6.2,2.3,Respiratory Infection,Open-mouth breathing,"Nebulization, Antibiotics",Mouth Rot
Snake,Red Rat Snake,1.2,2.7,Respiratory Infection,Open-mouth breathing,"Nebulization, Antibiotics",Mouth Rot
Snake,Red Rat Snake,3.7,2.8,Oral Infection,"Visible pus, Swelling in mouth",Antibiotics,Mouth Rot
Snake,Red Rat Snake,8.1,2.8,Mouth Injury,Open wound,Antibiotics,Mouth Rot
Snake,Red Rat Snake,0.6,3.5,Vitamin Deficiency,Soft jaw,"Diet correction, Vitamin supplementation",Mouth Rot
Snake,Red Rat Snake,1.7,1.5,Vitamin Deficiency,"Soft jaw, General weakness",Diet correction,Mouth Rot
Snake,Red Rat Snake,6.4,4.3,Oral Infection,Reduced appetite,"Antibiotics, Oral cleaning",Mouth Rot
Snake,Red Rat Snake,5.9,1.38,Vitamin Deficiency,General weakness,Vitamin supplementation,Mouth Rot
Snake,Red Rat Snake,9.8,2.16,Respiratory Infection,Open-mouth breathing,"Antibiotics, Nebulization",Mouth Rot
Snake,Red Rat Snake,7.5,1.9,Oral Infection,"Visible pus, Reduced appetite",Oral cleaning,Mouth Rot
Snake,Red Rat Snake,6.6,4.2,Mouth Injury,Bleeding gums,"Wound cleaning, Antibiotics",Mouth Rot
Snake,Red Rat Snake,1.7,4.4,Oral Infection,"Swelling in mouth, Visible pus, Reduced appetite",Antibiotics,Mouth Rot
Snake,Red Rat Snake,5.4,3.2,Vitamin Deficiency,General weakness,Diet correction,Mouth Rot
Snake,Red Rat Snake,8.1,1.82,Mouth Injury,Bleeding gums,Antibiotics,Mouth Rot
Snake,Red Rat Snake,8.8,1.96,Vitamin Deficiency,"General weakness, Soft jaw","Diet correction, Vitamin supplementation",Mouth Rot
Snake,Red Rat Snake,4.6,3.1,Respiratory Infection,Open-mouth breathing,"Nebulization, Antibiotics",Mouth Rot
Snake,Red Rat Snake,0.6,3.8,Mouth Injury,Bleeding gums,"Wound cleaning, Antibiotics",Mouth Rot
Snake,Red Rat Snake,0.4,2.4,Oral Infection,"Swelling in mouth, Reduced appetite",Oral cleaning,Mouth Rot
Snake,Red Rat Snake,4.6,2.3,Oral Infection,Reduced appetite,"Antibiotics, Oral cleaning",Mouth Rot
Snake,Red Rat Snake,1.6,2.3,Vitamin Deficiency,"Soft jaw, General weakness",Vitamin supplementation,Mouth Rot
Snake,Red Rat Snake,5.5,4.3,Mouth Injury,Bleeding gums,"Wound cleaning, Antibiotics",Mouth Rot
Snake,Red Rat Snake,2.6,4.5,Vitamin Deficiency,Soft jaw,Vitamin supplementation,Mouth Rot
Snake,Red Rat Snake,6.3,1.6,Oral Infection,Reduced appetite,Antibiotics,Mouth Rot
Snake,Red Rat Snake,1.7,2.7,Mouth Injury,"Bleeding gums, Open wound",Wound cleaning,Mouth Rot
Snake,Red Rat Snake,2.6,3.3,Mouth Injury,Bleeding gums,Wound cleaning,Mouth Rot
Snake,Red Rat Snake,7.5,3.9,Respiratory Infection,"Excess mucus, Open-mouth breathing","Antibiotics, Nebulization",Mouth Rot
Snake,Red Rat Snake,1.3,0.4,Scale Rot,"Open wounds, Blisters",Improved hygiene,Dermatitis
Snake,Red Rat Snake,5.5,0.98,Scale Rot,"Blisters, Discolored scales",Antifungal spray,Dermatitis
Snake,Red Rat Snake,6.4,1.23,Skin Lesion,"Red patches, Swelling",Antibiotics,Dermatitis
Snake,Red Rat Snake,6.3,1.14,Shedding Issues,"Retained skin, Cracked scales",Hydration therapy,Dermatitis
Snake,Red Rat Snake,9.9,1.57,Shedding Issues,"Difficulty shedding, Retained skin",Misting,Dermatitis
Snake,Red Rat Snake,1.0,0.38,Shedding Issues,"Cracked scales, Difficulty shedding",Misting,Dermatitis
Snake,Red Rat Snake,6.1,1.17,Fungal Infection,"White patches, Dry scales",Increased humidity,Dermatitis
Snake,Red Rat Snake,8.8,1.44,Skin Lesion,"Swelling, Crusting",Topical ointment,Dermatitis
Snake,Red Rat Snake,7.1,1.25,Skin Lesion,"Swelling, Red patches",Antibiotics,Dermatitis
Snake,Red Rat Snake,8.1,1.51,Fungal Infection,"White patches, Dry scales",Increased humidity,Dermatitis
Snake,Red Rat Snake,2.3,0.45,Bacterial Infection,"Redness, Ulcers",Antibiotics,Dermatitis
Snake,Red Rat Snake,2.1,0.37,Scale Rot,"Blisters, Discolored scales",Antifungal spray,Dermatitis
Snake,Red Rat Snake,6.4,1.05,Bacterial Infection,"Redness, Swelling",Antibiotics,Dermatitis
Snake,Red Rat Snake,0.6,0.19,Shedding Issues,"Retained skin, Difficulty shedding",Hydration therapy,Dermatitis
Snake,Red Rat Snake,7.7,1.27,Scale Rot,"Blisters, Discolored scales",Improved hygiene,Dermatitis
Snake,Red Rat Snake,1.8,0.34,Shedding Issues,"Retained skin, Difficulty shedding",Hydration therapy,Dermatitis
Snake,Red Rat Snake,1.7,0.46,Shedding Issues,"Difficulty shedding, Cracked scales",Misting,Dermatitis
Snake,Red Rat Snake,6.2,1.02,Scale Rot,"Blisters, Discolored scales",Improved hygiene,Dermatitis
Snake,Red Rat Snake,9.8,1.71,Fungal Infection,"White patches, Dry scales",Antifungal cream,Dermatitis
Snake,Red Rat Snake,8.7,1.4,Shedding Issues,"Difficulty shedding, Cracked scales",Hydration therapy,Dermatitis
Snake,Red Rat Snake,4.4,0.73,Shedding Issues,"Difficulty shedding, Retained skin",Misting,Dermatitis
Snake,Red Rat Snake,6.0,1.01,Shedding Issues,"Cracked scales, Difficulty shedding",Misting,Dermatitis
Snake,Red Rat Snake,5.2,1.04,Shedding Issues,"Difficulty shedding, Retained skin",Misting,Dermatitis
Snake,Red Rat Snake,1.5,0.45,Shedding Issues,"Cracked scales, Difficulty shedding",Hydration therapy,Dermatitis
Snake,Red Rat Snake,0.2,0.27,Skin Lesion,"Swelling, Red patches",Antibiotics,Dermatitis
Snake,Red Rat Snake,1.3,0.3,Scale Rot,"Discolored scales, Blisters",Improved hygiene,Dermatitis
Snake,Red Rat Snake,10.0,1.61,Fungal Infection,"Dry scales, Itchiness",Antifungal cream,Dermatitis
Snake,Red Rat Snake,8.9,1.62,Skin Lesion,"Swelling, Red patches",Topical ointment,Dermatitis
Snake,Red Rat Snake,5.5,1.01,Shedding Issues,"Retained skin, Cracked scales",Hydration therapy,Dermatitis
Snake,Red Rat Snake,2.7,0.55,Scale Rot,"Open wounds, Blisters",Improved hygiene,Dermatitis
Snake,Red Rat Snake,0.6,0.38,Bacterial Infection,"Swelling, Redness",Wound care,Dermatitis
Snake,Red Rat Snake,7.4,1.17,Scale Rot,"Blisters, Discolored scales",Improved hygiene,Dermatitis
Snake,Red Rat Snake,7.9,1.24,Shedding Issues,"Difficulty shedding, Retained skin",Hydration therapy,Dermatitis
Snake,Red Rat Snake,5.7,0.98,Fungal Infection,"White patches, Itchiness",Increased humidity,Dermatitis
Snake,Red Rat Snake,3.9,0.7,Bacterial Infection,"Swelling, Ulcers",Wound care,Dermatitis
Snake,Red Rat Snake,7.1,1.21,Shedding Issues,"Cracked scales, Retained skin",Misting,Dermatitis
Snake,Red Rat Snake,3.0,0.58,Skin Lesion,"Crusting, Swelling",Antibiotics,Dermatitis
Snake,Red Rat Snake,5.9,1.07,Scale Rot,"Open wounds, Discolored scales",Improved hygiene,Dermatitis
Snake,Red Rat Snake,9.8,1.66,Shedding Issues,"Retained skin, Difficulty shedding",Hydration therapy,Dermatitis
Snake,Red Rat Snake,7.0,1.12,Shedding Issues,"Retained skin, Cracked scales",Hydration therapy,Dermatitis
Snake,Red Rat Snake,4.2,0.81,Scale Rot,"Discolored scales, Open wounds",Improved hygiene,Dermatitis
Snake,Red Rat Snake,4.9,0.93,Scale Rot,"Open wounds, Discolored scales",Improved hygiene,Dermatitis
Snake,Red Rat Snake,4.9,0.79,Fungal Infection,"White patches, Itchiness",Antifungal cream,Dermatitis
Snake,Red Rat Snake,2.4,0.52,Fungal Infection,"White patches, Dry scales",Increased humidity,Dermatitis
Snake,Red Rat Snake,8.9,1.45,Skin Lesion,"Swelling, Red patches",Topical ointment,Dermatitis
Snake,Red Rat Snake,5.7,1.09,Fungal Infection,"White patches, Itchiness",Increased humidity,Dermatitis
Snake,Red Rat Snake,4.4,0.75,Skin Lesion,"Red patches, Swelling",Topical ointment,Dermatitis
Snake,Red Rat Snake,1.6,0.47,Bacterial Infection,"Ulcers, Swelling",Antibiotics,Dermatitis
Snake,Red Rat Snake,7.3,1.29,Bacterial Infection,"Redness, Swelling",Wound care,Dermatitis
Snake,Red Rat Snake,7.4,1.41,Scale Rot,"Blisters, Open wounds",Antifungal spray,Dermatitis
Snake,Red Rat Snake,4.4,0.77,Skin Lesion,"Swelling, Red patches",Antibiotics,Dermatitis
Snake,Red Rat Snake,8.7,1.54,Skin Lesion,"Crusting, Swelling",Antibiotics,Dermatitis
Snake,Red Rat Snake,7.6,1.3,Shedding Issues,"Retained skin, Cracked scales",Misting,Dermatitis
Snake,Red Rat Snake,0.9,0.29,Shedding Issues,"Difficulty shedding, Cracked scales",Misting,Dermatitis
Snake,Red Rat Snake,6.9,1.23,Shedding Issues,"Difficulty shedding, Cracked scales",Hydration therapy,Dermatitis
Snake,Red Rat Snake,9.9,1.7,Scale Rot,"Open wounds, Blisters",Improved hygiene,Dermatitis
Snake,Red Rat Snake,6.7,1.3,Bacterial Infection,"Redness, Ulcers",Wound care,Dermatitis
Snake,Red Rat Snake,9.4,1.47,Skin Lesion,"Swelling, Crusting",Antibiotics,Dermatitis
Snake,Red Rat Snake,6.7,1.25,Skin Lesion,"Crusting, Red patches",Topical ointment,Dermatitis
Snake,Red Rat Snake,5.6,1.1,Skin Lesion,"Crusting, Red patches",Antibiotics,Dermatitis
Snake,Red Rat Snake,3.7,0.63,Bacterial Infection,"Ulcers, Redness",Wound care,Dermatitis
Snake,Red Rat Snake,8.1,1.43,Bacterial Infection,"Swelling, Redness",Antibiotics,Dermatitis
Snake,Red Rat Snake,9.7,1.64,Bacterial Infection,"Swelling, Redness",Wound care,Dermatitis
Snake,Red Rat Snake,3.7,0.77,Scale Rot,"Blisters, Discolored scales",Improved hygiene,Dermatitis
Snake,Red Rat Snake,7.3,1.39,Fungal Infection,"Itchiness, Dry scales",Antifungal cream,Dermatitis
Snake,Red Rat Snake,4.2,0.77,Bacterial Infection,"Redness, Ulcers",Antibiotics,Dermatitis
Snake,Red Rat Snake,3.3,0.7,Fungal Infection,"Itchiness, Dry scales",Increased humidity,Dermatitis
Snake,Red Rat Snake,0.4,0.27,Skin Lesion,"Crusting, Swelling",Antibiotics,Dermatitis
Snake,Red Rat Snake,1.1,0.46,Scale Rot,"Open wounds, Discolored scales",Antifungal spray,Dermatitis
Snake,Red Rat Snake,7.6,1.35,Scale Rot,"Discolored scales, Open wounds",Antifungal spray,Dermatitis
Snake,Red Rat Snake,6.7,1.06,Skin Lesion,"Swelling, Red patches",Antibiotics,Dermatitis
Snake,Red Rat Snake,9.1,1.63,Skin Lesion,"Crusting, Swelling",Antibiotics,Dermatitis
Snake,Red Rat Snake,1.4,0.45,Scale Rot,"Discolored scales, Open wounds",Improved hygiene,Dermatitis
Snake,Red Rat Snake,8.0,1.41,Bacterial Infection,"Swelling, Redness",Antibiotics,Dermatitis
Snake,Red Rat Snake,6.1,1.09,Bacterial Infection,"Redness, Ulcers",Antibiotics,Dermatitis
Snake,Red Rat Snake,7.1,1.34,Bacterial Infection,"Ulcers, Swelling",Antibiotics,Dermatitis
Snake,Red Rat Snake,7.0,1.21,Skin Lesion,"Red patches, Swelling",Topical ointment,Dermatitis
Snake,Red Rat Snake,3.2,0.62,Bacterial Infection,"Swelling, Redness",Wound care,Dermatitis
Snake,Red Rat Snake,9.7,1.64,Skin Lesion,"Swelling, Red patches",Topical ointment,Dermatitis
Snake,Red Rat Snake,3.4,0.71,Bacterial Infection,"Ulcers, Swelling",Wound care,Dermatitis
Snake,Red Rat Snake,4.5,0.8,Scale Rot,"Open wounds, Discolored scales",Antifungal spray,Dermatitis
Snake,Red Rat Snake,6.3,1.14,Bacterial Infection,"Ulcers, Redness",Wound care,Dermatitis
Snake,Red Rat Snake,2.0,0.52,Skin Lesion,"Crusting, Red patches",Antibiotics,Dermatitis
Snake,Red Rat Snake,4.0,0.79,Shedding Issues,"Cracked scales, Difficulty shedding",Hydration therapy,Dermatitis
Snake,Red Rat Snake,3.0,0.67,Skin Lesion,"Red patches, Crusting",Topical ointment,Dermatitis
Snake,Red Rat Snake,7.8,1.43,Fungal Infection,"Itchiness, White patches",Increased humidity,Dermatitis
Snake,Red Rat Snake,4.7,0.79,Shedding Issues,"Difficulty shedding, Retained skin",Misting,Dermatitis
Snake,Red Rat Snake,2.2,0.48,Shedding Issues,"Cracked scales, Retained skin",Hydration therapy,Dermatitis
Snake,Red Rat Snake,6.1,1.13,Scale Rot,"Discolored scales, Blisters",Antifungal spray,Dermatitis
Snake,Red Rat Snake,6.9,1.12,Fungal Infection,"White patches, Itchiness",Increased humidity,Dermatitis
Snake,Red Rat Snake,5.1,0.9,Skin Lesion,"Crusting, Swelling",Topical ointment,Dermatitis
Snake,Red Rat Snake,0.9,0.22,Fungal Infection,"Itchiness, White patches",Increased humidity,Dermatitis
Snake,Red Rat Snake,7.0,1.18,Shedding Issues,"Retained skin, Difficulty shedding",Hydration therapy,Dermatitis
Snake,Red Rat Snake,2.0,0.37,Scale Rot,"Blisters, Open wounds",Improved hygiene,Dermatitis
Snake,Red Rat Snake,3.5,0.74,Bacterial Infection,"Ulcers, Redness",Antibiotics,Dermatitis
Snake,Red Rat Snake,7.4,1.39,Fungal Infection,"Dry scales, White patches",Increased humidity,Dermatitis
Snake,Red Rat Snake,6.5,1.13,Fungal Infection,"White patches, Dry scales",Increased humidity,Dermatitis
Snake,Red Rat Snake,9.5,1.68,Bacterial Infection,"Swelling, Ulcers",Antibiotics,Dermatitis
Snake,Red Rat Snake,6.9,1.23,Skin Lesion,"Swelling, Crusting",Antibiotics,Dermatitis
Snake,Red Rat Snake,3.6,0.76,Bacterial Infection,"Ulcers, Swelling",Wound care,Dermatitis
Snake,Red Rat Snake,4.0,2.55,Environmental Dermatitis,Loss of scales,Antiseptic washes,Scale Blisters
Snake,Red Rat Snake,0.9,0.27,Shedding Issues,Incomplete shedding,Soaking in warm water,Scale Blisters
Snake,Red Rat Snake,2.0,0.53,Shedding Issues,Retained eye caps,Soaking in warm water,Scale Blisters
Snake,Red Rat Snake,5.7,2.33,Shedding Issues,Incomplete shedding,Shedding aids,Scale Blisters
Snake,Red Rat Snake,5.5,2.89,Shedding Issues,Retained eye caps,Shedding aids,Scale Blisters
Snake,Red Rat Snake,4.4,1.88,Nutritional Deficiency,Poor shedding,Diet supplementation,Scale Blisters
Snake,Red Rat Snake,1.3,0.81,Scale Rot,Pus discharge,Clean environment,Scale Blisters
Snake,Red Rat Snake,9.1,4.01,Nutritional Deficiency,Dull scales,Diet supplementation,Scale Blisters
Snake,Red Rat Snake,4.7,2.61,Scale Rot,Pus discharge,Clean environment,Scale Blisters
Snake,Red Rat Snake,2.1,0.51,Environmental Dermatitis,Loss of scales,Antiseptic washes,Scale Blisters
Snake,Red Rat Snake,9.4,4.39,Scale Rot,Open sores,Antibiotic ointments,Scale Blisters
Snake,Red Rat Snake,7.1,3.22,Shedding Issues,Retained eye caps,Soaking in warm water,Scale Blisters
Snake,Red Rat Snake,6.6,3.65,Shedding Issues,Dry scales,Soaking in warm water,Scale Blisters
Snake,Red Rat Snake,0.9,0.31,Skin Infection,Swelling,Oral antibiotics,Scale Blisters
Snake,Red Rat Snake,8.5,4.2,Shedding Issues,Incomplete shedding,Soaking in warm water,Scale Blisters
Snake,Red Rat Snake,3.8,2.65,Skin Infection,Discoloration,Oral antibiotics,Scale Blisters
Snake,Red Rat Snake,9.1,3.4,Environmental Dermatitis,Irritated scales,Improved humidity,Scale Blisters
Snake,Red Rat Snake,9.2,3.86,Shedding Issues,Incomplete shedding,Soaking in warm water,Scale Blisters
Snake,Red Rat Snake,2.0,0.7,Nutritional Deficiency,Poor shedding,Diet supplementation,Scale Blisters
Snake,Red Rat Snake,9.7,4.1,Environmental Dermatitis,Loss of scales,Improved humidity,Scale Blisters
Snake,Red Rat Snake,4.7,2.07,Scale Rot,Open sores,Clean environment,Scale Blisters
Snake,Red Rat Snake,6.7,3.53,Nutritional Deficiency,Dull scales,Calcium/vitamin injections,Scale Blisters
Snake,Red Rat Snake,6.3,4.74,Skin Infection,Discoloration,Topical antibiotics,Scale Blisters
Snake,Red Rat Snake,1.2,1.28,Scale Rot,Pus discharge,Clean environment,Scale Blisters
Snake,Red Rat Snake,0.9,0.49,Nutritional Deficiency,Poor shedding,Diet supplementation,Scale Blisters
Snake,Red Rat Snake,4.1,1.97,Environmental Dermatitis,Dry patches,Antiseptic washes,Scale Blisters
Snake,Red Rat Snake,8.6,3.05,Nutritional Deficiency,Poor shedding,Calcium/vitamin injections,Scale Blisters
Snake,Red Rat Snake,8.6,4.72,Nutritional Deficiency,Poor shedding,Calcium/vitamin injections,Scale Blisters
Snake,Red Rat Snake,6.0,3.58,Scale Rot,Swollen scales,Clean environment,Scale Blisters
Snake,Red Rat Snake,6.1,3.13,Skin Infection,Discoloration,Topical antibiotics,Scale Blisters
Snake,Red Rat Snake,5.0,2.94,Skin Infection,Reddened scales,Topical antibiotics,Scale Blisters
Snake,Red Rat Snake,4.1,2.89,Skin Infection,Reddened scales,Oral antibiotics,Scale Blisters
Snake,Red Rat Snake,5.7,2.29,Scale Rot,Open sores,Clean environment,Scale Blisters
Snake,Red Rat Snake,9.8,4.26,Nutritional Deficiency,Dull scales,Calcium/vitamin injections,Scale Blisters
Snake,Red Rat Snake,1.2,0.78,Shedding Issues,Incomplete shedding,Shedding aids,Scale Blisters
Snake,Red Rat Snake,3.6,2.19,Nutritional Deficiency,Dull scales,Diet supplementation,Scale Blisters
Snake,Red Rat Snake,3.4,2.63,Skin Infection,Reddened scales,Oral antibiotics,Scale Blisters
Snake,Red Rat Snake,9.5,4.08,Environmental Dermatitis,Dry patches,Improved humidity,Scale Blisters
Snake,Red Rat Snake,4.0,2.93,Environmental Dermatitis,Irritated scales,Antiseptic washes,Scale Blisters
Snake,Red Rat Snake,8.7,4.51,Nutritional Deficiency,Dull scales,Calcium/vitamin injections,Scale Blisters
Snake,Red Rat Snake,5.6,2.37,Shedding Issues,Dry scales,Soaking in warm water,Scale Blisters
Snake,Red Rat Snake,5.8,2.46,Scale Rot,Swollen scales,Antibiotic ointments,Scale Blisters
Snake,Red Rat Snake,8.3,3.57,Skin Infection,Reddened scales,Oral antibiotics,Scale Blisters
Snake,Red Rat Snake,8.6,3.65,Nutritional Deficiency,Dull scales,Calcium/vitamin injections,Scale Blisters
Snake,Red Rat Snake,4.5,2.23,Environmental Dermatitis,Loss of scales,Antiseptic washes,Scale Blisters
Snake,Red Rat Snake,2.2,1.37,Nutritional Deficiency,Dull scales,Calcium/vitamin injections,Scale Blisters
Snake,Red Rat Snake,3.6,1.93,Shedding Issues,Retained eye caps,Shedding aids,Scale Blisters
Snake,Red Rat Snake,3.6,2.1,Scale Rot,Swollen scales,Antibiotic ointments,Scale Blisters
Snake,Red Rat Snake,4.3,1.57,Scale Rot,Open sores,Clean environment,Scale Blisters
Snake,Red Rat Snake,7.8,3.19,Environmental Dermatitis,Loss of scales,Antiseptic washes,Scale Blisters
Snake,Red Rat Snake,4.7,1.79,Skin Infection,Reddened scales,Oral antibiotics,Scale Blisters
Snake,Red Rat Snake,8.9,3.12,Environmental Dermatitis,Irritated scales,Antiseptic washes,Scale Blisters
Snake,Red Rat Snake,9.9,4.85,Nutritional Deficiency,Fragile scales,Diet supplementation,Scale Blisters
Snake,Red Rat Snake,4.2,1.53,Shedding Issues,Incomplete shedding,Shedding aids,Scale Blisters
Snake,Red Rat Snake,6.3,4.27,Environmental Dermatitis,Loss of scales,Improved humidity,Scale Blisters
Snake,Red Rat Snake,1.8,0.56,Skin Infection,Swelling,Topical antibiotics,Scale Blisters
Snake,Red Rat Snake,2.5,0.77,Nutritional Deficiency,Poor shedding,Diet supplementation,Scale Blisters
Snake,Red Rat Snake,7.5,4.9,Environmental Dermatitis,Irritated scales,Antiseptic washes,Scale Blisters
Snake,Red Rat Snake,6.8,3.6,Skin Infection,Discoloration,Topical antibiotics,Scale Blisters
Snake,Red Rat Snake,2.3,0.87,Shedding Issues,Retained eye caps,Shedding aids,Scale Blisters
Snake,Red Rat Snake,7.7,3.66,Environmental Dermatitis,Irritated scales,Antiseptic washes,Scale Blisters
Snake,Red Rat Snake,3.2,2.89,Skin Infection,Swelling,Oral antibiotics,Scale Blisters
Snake,Red Rat Snake,6.5,3.11,Scale Rot,Open sores,Clean environment,Scale Blisters
Snake,Red Rat Snake,2.8,0.96,Environmental Dermatitis,Irritated scales,Antiseptic washes,Scale Blisters
Snake,Red Rat Snake,3.8,2.1,Environmental Dermatitis,Dry patches,Improved humidity,Scale Blisters
Snake,Red Rat Snake,1.7,0.98,Nutritional Deficiency,Fragile scales,Calcium/vitamin injections,Scale Blisters
Snake,Red Rat Snake,7.7,3.23,Skin Infection,Reddened scales,Oral antibiotics,Scale Blisters
Snake,Red Rat Snake,0.7,0.27,Skin Infection,Discoloration,Topical antibiotics,Scale Blisters
Snake,Red Rat Snake,7.7,4.4,Nutritional Deficiency,Poor shedding,Calcium/vitamin injections,Scale Blisters
Snake,Red Rat Snake,9.0,3.28,Nutritional Deficiency,Dull scales,Diet supplementation,Scale Blisters
Snake,Red Rat Snake,2.1,0.81,Scale Rot,Pus discharge,Antibiotic ointments,Scale Blisters
Snake,Red Rat Snake,9.5,4.46,Skin Infection,Reddened scales,Topical antibiotics,Scale Blisters
Snake,Red Rat Snake,6.2,3.06,Scale Rot,Open sores,Antibiotic ointments,Scale Blisters
Snake,Red Rat Snake,7.5,3.57,Nutritional Deficiency,Fragile scales,Diet supplementation,Scale Blisters
Snake,Red Rat Snake,8.4,3.79,Nutritional Deficiency,Fragile scales,Calcium/vitamin injections,Scale Blisters
