Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Cat,Bengal Cat,1.0,2.31,Asthma,Exercise intolerance,Bronchodilators,Flat Chested Kitten Syndrome
Cat,Bengal Cat,5.0,5.69,Congenital Heart Defect,Poor growth,Surgical intervention,Flat Chested Kitten Syndrome
Cat,Bengal Cat,10.0,7.86,Metabolic Disorder,Excessive thirst,Medications for underlying cause,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.5,1.93,Metabolic Disorder,Fatigue,Dietary changes,Flat Chested Kitten Syndrome
Cat,Bengal Cat,10.0,7.73,Pneumonia,Coughing,Oxygen therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,5.0,5.47,Feline Infectious Peritonitis (FIP),Loss of appetite,Antiviral drugs,Flat Chested Kitten Syndrome
Cat,Bengal Cat,10.0,7.59,Metabolic Disorder,Vomiting,Fluid therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,1.0,2.75,Feline Infectious Peritonitis (FIP),Swollen abdomen,Antiviral drugs,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.2,0.99,Respiratory Infection,Sneezing,Antibiotics,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.2,0.5,Pneumonia,Lethargy,Antibiotics,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.9,Metabolic Disorder,Vomiting,Fluid therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.2,0.82,Metabolic Disorder,Diarrhoea,Dietary changes,Flat Chested Kitten Syndrome
Cat,Bengal Cat,2.0,3.33,Respiratory Infection,Fever,Rest,Flat Chested Kitten Syndrome
Cat,Bengal Cat,5.0,5.62,Respiratory Infection,Coughing,Hydration,Flat Chested Kitten Syndrome
Cat,Bengal Cat,10.0,7.41,Pneumonia,Nasal discharge,Rest,Flat Chested Kitten Syndrome
Cat,Bengal Cat,15.0,6.45,Respiratory Infection,Runny nose,Antibiotics,Flat Chested Kitten Syndrome
Cat,Bengal Cat,3.0,4.51,Feline Infectious Peritonitis (FIP),Swollen abdomen,Antiviral drugs,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.67,Metabolic Disorder,Excessive thirst,Fluid therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,10.0,7.5,Metabolic Disorder,Vomiting,Fluid therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,2.0,3.01,Respiratory Infection,Fever,Rest,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.5,1.49,Respiratory Infection,Sneezing,Hydration,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.35,Feline Infectious Peritonitis (FIP),Weight loss,Antiviral drugs,Flat Chested Kitten Syndrome
Cat,Bengal Cat,5.0,5.01,Pneumonia,Nasal discharge,Antibiotics,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.18,Respiratory Infection,Fever,Hydration,Flat Chested Kitten Syndrome
Cat,Bengal Cat,2.0,3.9,Pneumonia,Lethargy,Antibiotics,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.29,Respiratory Infection,Sneezing,Hydration,Flat Chested Kitten Syndrome
Cat,Bengal Cat,15.0,6.81,Metabolic Disorder,Diarrhoea,Medications for underlying cause,Flat Chested Kitten Syndrome
Cat,Bengal Cat,3.0,4.24,Pneumonia,Lethargy,Antibiotics,Flat Chested Kitten Syndrome
Cat,Bengal Cat,1.0,2.64,Asthma,Wheezing,Steroids,Flat Chested Kitten Syndrome
Cat,Bengal Cat,12.0,8.08,Pneumonia,Laboured breathing,Rest,Flat Chested Kitten Syndrome
Cat,Bengal Cat,5.0,5.86,Metabolic Disorder,Vomiting,Fluid therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.83,Respiratory Infection,Runny nose,Hydration,Flat Chested Kitten Syndrome
Cat,Bengal Cat,5.0,5.92,Pneumonia,Nasal discharge,Oxygen therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.2,0.56,Feline Infectious Peritonitis (FIP),Swollen abdomen,Supportive care,Flat Chested Kitten Syndrome
Cat,Bengal Cat,2.0,3.05,Asthma,Coughing,Steroids,Flat Chested Kitten Syndrome
Cat,Bengal Cat,5.0,5.87,Congenital Heart Defect,Heart murmur,Medication,Flat Chested Kitten Syndrome
Cat,Bengal Cat,1.0,2.26,Metabolic Disorder,Vomiting,Fluid therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.76,Respiratory Infection,Sneezing,Hydration,Flat Chested Kitten Syndrome
Cat,Bengal Cat,15.0,6.45,Asthma,Laboured breathing,Environmental control,Flat Chested Kitten Syndrome
Cat,Bengal Cat,10.0,7.73,Metabolic Disorder,Fatigue,Dietary changes,Flat Chested Kitten Syndrome
Cat,Bengal Cat,15.0,6.85,Respiratory Infection,Fever,Hydration,Flat Chested Kitten Syndrome
Cat,Bengal Cat,12.0,7.81,Metabolic Disorder,Excessive thirst,Fluid therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.5,1.99,Feline Infectious Peritonitis (FIP),Swollen abdomen,Supportive care,Flat Chested Kitten Syndrome
Cat,Bengal Cat,12.0,8.35,Congenital Heart Defect,Rapid breathing,Medication,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.2,0.89,Asthma,Wheezing,Bronchodilators,Flat Chested Kitten Syndrome
Cat,Bengal Cat,10.0,7.34,Feline Infectious Peritonitis (FIP),Fever,Supportive care,Flat Chested Kitten Syndrome
Cat,Bengal Cat,1.0,2.36,Asthma,Laboured breathing,Environmental control,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.86,Respiratory Infection,Coughing,Rest,Flat Chested Kitten Syndrome
Cat,Bengal Cat,5.0,5.61,Respiratory Infection,Coughing,Rest,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.85,Congenital Heart Defect,Lethargy,Medication,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.2,0.98,Feline Infectious Peritonitis (FIP),Swollen abdomen,Antiviral drugs,Flat Chested Kitten Syndrome
Cat,Bengal Cat,10.0,7.72,Asthma,Exercise intolerance,Steroids,Flat Chested Kitten Syndrome
Cat,Bengal Cat,3.0,4.58,Feline Infectious Peritonitis (FIP),Swollen abdomen,Antiviral drugs,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.5,1.32,Metabolic Disorder,Fatigue,Dietary changes,Flat Chested Kitten Syndrome
Cat,Bengal Cat,3.0,4.85,Metabolic Disorder,Fatigue,Fluid therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.2,0.95,Pneumonia,Coughing,Rest,Flat Chested Kitten Syndrome
Cat,Bengal Cat,2.0,3.16,Feline Infectious Peritonitis (FIP),Swollen abdomen,Antiviral drugs,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.2,0.73,Asthma,Laboured breathing,Bronchodilators,Flat Chested Kitten Syndrome
Cat,Bengal Cat,12.0,7.92,Congenital Heart Defect,Lethargy,Medication,Flat Chested Kitten Syndrome
Cat,Bengal Cat,10.0,7.88,Respiratory Infection,Coughing,Hydration,Flat Chested Kitten Syndrome
Cat,Bengal Cat,5.0,5.97,Feline Infectious Peritonitis (FIP),Weight loss,Antiviral drugs,Flat Chested Kitten Syndrome
Cat,Bengal Cat,3.0,4.13,Pneumonia,Laboured breathing,Antibiotics,Flat Chested Kitten Syndrome
Cat,Bengal Cat,3.0,4.44,Feline Infectious Peritonitis (FIP),Loss of appetite,Steroids,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.5,1.05,Respiratory Infection,Sneezing,Rest,Flat Chested Kitten Syndrome
Cat,Bengal Cat,2.0,3.65,Asthma,Wheezing,Environmental control,Flat Chested Kitten Syndrome
Cat,Bengal Cat,15.0,6.83,Metabolic Disorder,Diarrhoea,Dietary changes,Flat Chested Kitten Syndrome
Cat,Bengal Cat,12.0,7.94,Respiratory Infection,Fever,Rest,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.5,1.19,Respiratory Infection,Coughing,Hydration,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.27,Pneumonia,Nasal discharge,Oxygen therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.61,Metabolic Disorder,Fatigue,Dietary changes,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.2,0.61,Pneumonia,Laboured breathing,Antibiotics,Flat Chested Kitten Syndrome
Cat,Bengal Cat,10.0,7.37,Congenital Heart Defect,Heart murmur,Surgical intervention,Flat Chested Kitten Syndrome
Cat,Bengal Cat,1.0,2.43,Pneumonia,Nasal discharge,Rest,Flat Chested Kitten Syndrome
Cat,Bengal Cat,12.0,8.36,Pneumonia,Nasal discharge,Oxygen therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.5,1.09,Congenital Heart Defect,Lethargy,Oxygen therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,5.0,5.7,Feline Infectious Peritonitis (FIP),Loss of appetite,Steroids,Flat Chested Kitten Syndrome
Cat,Bengal Cat,2.0,3.07,Pneumonia,Coughing,Oxygen therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.5,1.12,Asthma,Wheezing,Steroids,Flat Chested Kitten Syndrome
Cat,Bengal Cat,3.0,4.19,Respiratory Infection,Runny nose,Rest,Flat Chested Kitten Syndrome
Cat,Bengal Cat,15.0,6.01,Metabolic Disorder,Excessive thirst,Medications for underlying cause,Flat Chested Kitten Syndrome
Cat,Bengal Cat,0.2,0.91,Pneumonia,Nasal discharge,Oxygen therapy,Flat Chested Kitten Syndrome
Cat,Bengal Cat,7.0,6.04,Pneumonia,Coughing,Antibiotics,Flat Chested Kitten Syndrome
Cat,Bengal Cat,2.0,3.97,Congenital Heart Defect,Poor growth,Medication,Flat Chested Kitten Syndrome
Cat,Bengal Cat,10.8,5.5,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,4.1,4.4,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,3.5,4.3,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,11.5,4.5,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,8.8,5.3,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,6.2,5.9,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,9.0,4.0,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,10.6,4.5,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,13.1,4.3,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,4.2,5.0,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,5.1,5.6,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,9.5,5.6,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,14.5,4.5,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,9.7,4.9,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,4.7,5.0,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,7.2,4.3,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,4.5,3.1,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,5.4,5.6,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,6.3,5.3,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,5.4,5.9,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,4.2,3.2,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,2.3,4.9,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,4.8,4.8,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,7.5,4.4,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,13.7,5.1,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,11.8,4.8,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,9.1,5.8,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,5.6,5.2,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,13.4,5.1,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,14.0,4.7,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,5.0,5.2,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,12.9,4.8,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,1.6,5.0,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,13.2,5.7,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,9.1,4.2,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,3.4,4.6,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,3.5,3.4,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,8.2,5.3,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,9.3,4.8,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,9.8,4.4,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,1.5,4.3,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,7.7,5.6,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,1.7,3.4,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,5.9,5.3,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,11.9,4.1,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,4.3,4.2,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,13.4,5.4,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,7.3,4.3,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,0.8,1.9,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,1.5,4.3,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,6.6,5.8,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,11.2,4.8,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,8.7,5.0,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,3.2,4.7,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,11.2,5.8,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,13.9,4.6,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,0.4,1.6,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,10.8,5.5,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,14.9,4.9,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,3.3,4.1,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,14.6,4.3,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,1.6,4.1,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,3.7,4.3,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,2.4,3.7,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,12.0,5.3,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,14.7,6.0,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,4.8,4.2,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,12.7,4.1,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,13.6,5.0,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,13.7,5.2,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,5.8,5.7,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,2.4,3.0,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,2.5,3.5,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,7.6,5.7,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,14.8,5.1,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,2.2,4.1,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,11.1,5.2,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,1.4,3.2,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,10.9,4.8,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,1.8,5.0,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,4.2,3.9,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,2.6,4.7,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,5.3,5.8,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,5.1,4.4,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,7.1,4.5,Congenital Cataracts,"Cloudy eyes, Poor vision","Surgical removal of cataracts, Regular eye check-ups",Cataracts
Cat,Bengal Cat,12.7,4.6,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,8.6,4.1,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,14.7,4.5,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,1.9,3.7,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,1.6,4.0,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,3.2,3.6,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,1.5,4.8,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,0.7,2.4,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,3.7,3.1,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,8.0,4.2,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,7.2,4.1,Trauma to the eye,"Redness, Eye swelling","Anti-inflammatory drugs, Eye surgery",Cataracts
Cat,Bengal Cat,8.7,5.9,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,11.8,5.2,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,6.9,4.8,Diabetes Mellitus,"Increased thirst, Frequent urination","Insulin therapy, Dietary management",Cataracts
Cat,Bengal Cat,7.6,5.0,Progressive Retinal Atrophy,"Night blindness, Dilated pupils","Vitamin supplements, Regular monitoring",Cataracts
Cat,Bengal Cat,0.5,2.0,Gingivitis,Drooling; Bad Breath,Gum Care; Dental Cleanings,Gingivitis
Cat,Bengal Cat,1.0,1.1,Mouth Inflammation,Discomfort while Chewing; Visible Redness; Difficulty Eating,Steroids,Gingivitis
Cat,Bengal Cat,0.8,1.2,Gingivitis,Bad Breath; Drooling,Mouth Rinse,Gingivitis
Cat,Bengal Cat,0.7,2.3,Gingivitis,Swollen Gums; Red Gums,Gum Care,Gingivitis
Cat,Bengal Cat,0.3,1.9,Mouth Inflammation,Visible Redness; Difficulty Eating,Antibiotics; Steroids,Gingivitis
Cat,Bengal Cat,0.3,1.0,Tooth Decay,Excessive Salivation; Pain while Eating; Visible Cavities,Tooth Extraction,Gingivitis
Cat,Bengal Cat,0.2,1.2,Gingivitis,Difficulty Eating; Swollen Gums,Gum Care; Antibiotics,Gingivitis
Cat,Bengal Cat,0.9,2.0,Mouth Inflammation,Swollen Gums; Visible Redness; Discomfort while Chewing,Mouthwash,Gingivitis
Cat,Bengal Cat,0.7,1.0,Teeth Infection,Swelling in Mouth; Bad Breath,Antibiotics,Gingivitis
Cat,Bengal Cat,0.8,1.2,Periodontal Disease,Receding Gums; Teeth Loosening; Foul-Smelling Breath,Surgery,Gingivitis
Cat,Bengal Cat,0.2,1.8,Periodontal Disease,Receding Gums; Foul-Smelling Breath,Tooth Cleaning,Gingivitis
Cat,Bengal Cat,1.0,2.0,Gingivitis,Difficulty Eating; Swollen Gums,Antibiotics,Gingivitis
Cat,Bengal Cat,0.9,2.0,Tooth Decay,Visible Cavities; Excessive Salivation,Antibiotics,Gingivitis
Cat,Bengal Cat,0.4,1.3,Tooth Decay,Excessive Salivation; Chipped Teeth,Tooth Extraction,Gingivitis
Cat,Bengal Cat,0.3,2.1,Teeth Infection,Sensitivity in Teeth; Abscess,Pain Relievers; Antibiotics,Gingivitis
Cat,Bengal Cat,0.3,1.4,Gingivitis,Red Gums; Drooling,Dental Cleanings,Gingivitis
Cat,Bengal Cat,0.4,1.5,Periodontal Disease,Receding Gums; Teeth Loosening; Foul-Smelling Breath,Tooth Cleaning; Root Planing,Gingivitis
Cat,Bengal Cat,0.6,2.1,Tooth Decay,Visible Cavities; Chipped Teeth; Pain while Eating,Antibiotics,Gingivitis
Cat,Bengal Cat,0.5,2.0,Gingivitis,Red Gums; Drooling,Gum Care,Gingivitis
Cat,Bengal Cat,0.4,2.3,Tooth Decay,Visible Cavities; Pain while Eating,Filling,Gingivitis
Cat,Bengal Cat,0.7,2.0,Mouth Inflammation,Visible Redness; Swollen Gums,Mouthwash; Steroids,Gingivitis
Cat,Bengal Cat,0.3,1.9,Tooth Decay,Excessive Salivation; Pain while Eating; Chipped Teeth,Filling,Gingivitis
Cat,Bengal Cat,0.4,1.1,Periodontal Disease,Receding Gums; Teeth Loosening,Root Planing; Surgery,Gingivitis
Cat,Bengal Cat,0.5,1.6,Dental Disease,Teeth Loss; Pain while Eating,Mouthwash,Gingivitis
Cat,Bengal Cat,0.6,1.4,Teeth Infection,Abscess; Sensitivity in Teeth; Bad Breath,Surgery; Antibiotics,Gingivitis
Cat,Bengal Cat,0.8,1.4,Teeth Infection,Swelling in Mouth; Bad Breath; Sensitivity in Teeth,Antibiotics,Gingivitis
Cat,Bengal Cat,0.4,2.5,Periodontal Disease,Painful Mouth; Receding Gums,Tooth Cleaning,Gingivitis
Cat,Bengal Cat,0.6,1.6,Tooth Decay,Excessive Salivation; Chipped Teeth,Antibiotics,Gingivitis
Cat,Bengal Cat,0.7,2.3,Gingivitis,Bad Breath; Swollen Gums; Red Gums,Dental Cleanings; Mouth Rinse,Gingivitis
Cat,Bengal Cat,0.2,1.9,Tooth Decay,Excessive Salivation; Chipped Teeth; Pain while Eating,Antibiotics; Filling,Gingivitis
Cat,Bengal Cat,0.7,2.2,Periodontal Disease,Teeth Loosening; Foul-Smelling Breath; Receding Gums,Surgery,Gingivitis
Cat,Bengal Cat,0.3,1.8,Teeth Infection,Bad Breath; Sensitivity in Teeth,Pain Relievers,Gingivitis
Cat,Bengal Cat,0.3,1.9,Tooth Decay,Visible Cavities; Chipped Teeth; Excessive Salivation,Tooth Extraction,Gingivitis
