Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Dog,German Shepherd,5.8,25.3,Platelet Dysfunction,Excessive bleeding after injury,Platelet transfusion,Hemophilia
Dog,German Shepherd,9.0,31.7,Vitamin K Deficiency,"Weakness, Bleeding gums",Vitamin K supplementation,Hemophilia
Dog,German Shepherd,2.8,10.7,Vitamin K Deficiency,"Bleeding gums, Bloody stools",Vitamin K supplementation,Hemophilia
Dog,German Shepherd,2.7,14.7,Congenital Clotting Disorder,Nosebleeds,Blood transfusion,Hemophilia
Dog,German Shepherd,4.8,33.0,Congenital Clotting Disorder,"Nosebleeds, Prolonged bleeding",Blood transfusion,Hemophilia
Dog,German Shepherd,12.9,36.9,Liver Dysfunction,"Lethargy, Jaundice, Prolonged clotting time",Dietary management and medication,Hemophilia
Dog,German Shepherd,5.4,30.1,Platelet Dysfunction,Petechiae,Platelet transfusion,Hemophilia
Dog,German Shepherd,11.9,37.9,Congenital Clotting Disorder,"Bruising, Prolonged bleeding",Blood transfusion,Hemophilia
Dog,German Shepherd,0.7,5.1,Platelet Dysfunction,Excessive bleeding after injury,Platelet transfusion,Hemophilia
Dog,German Shepherd,6.5,23.9,Vitamin K Deficiency,"Bloody stools, Weakness, Bleeding gums",Vitamin K supplementation,Hemophilia
Dog,German Shepherd,9.5,32.5,Congenital Clotting Disorder,Bruising,Blood transfusion,Hemophilia
Dog,German Shepherd,11.2,32.8,Congenital Clotting Disorder,"Prolonged bleeding, Bruising, Nosebleeds",Blood transfusion,Hemophilia
Dog,German Shepherd,0.6,3.3,Vitamin K Deficiency,"Bloody stools, Weakness, Bleeding gums",Vitamin K supplementation,Hemophilia
Dog,German Shepherd,6.3,32.9,Platelet Dysfunction,Petechiae,Platelet transfusion,Hemophilia
Dog,German Shepherd,8.0,33.5,Liver Dysfunction,"Lethargy, Prolonged clotting time",Dietary management and medication,Hemophilia
Dog,German Shepherd,6.3,26.1,Platelet Dysfunction,"Petechiae, Excessive bleeding after injury",Platelet transfusion,Hemophilia
Dog,German Shepherd,10.9,34.1,Liver Dysfunction,Lethargy,Dietary management and medication,Hemophilia
Dog,German Shepherd,3.5,22.2,Platelet Dysfunction,Petechiae,Platelet transfusion,Hemophilia
Dog,German Shepherd,6.4,27.2,Congenital Clotting Disorder,Bruising,Blood transfusion,Hemophilia
Dog,German Shepherd,10.4,31.5,Platelet Dysfunction,Petechiae,Platelet transfusion,Hemophilia
Dog,German Shepherd,10.1,32.7,Congenital Clotting Disorder,"Prolonged bleeding, Bruising, Nosebleeds",Blood transfusion,Hemophilia
Dog,German Shepherd,8.6,39.3,Vitamin K Deficiency,"Bloody stools, Bleeding gums",Vitamin K supplementation,Hemophilia
Dog,German Shepherd,2.2,19.5,Diabetes Mellitus,"Frequent urination, Increased thirst",Insulin therapy,Pancreatitis
Dog,German Shepherd,12.3,29.5,Hyperlipidemia,Vomiting,Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,4.6,24.1,Gastrointestinal Upset,"Diarrhea, Loss of appetite",Antacids,Pancreatitis
Dog,German Shepherd,7.6,29.6,Hyperlipidemia,"Vomiting, Abdominal pain",Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,11.9,21.3,Obesity,"Lethargy, Weight gain, Difficulty moving",Dietary adjustments,Pancreatitis
Dog,German Shepherd,12.0,22.3,High-Fat Diet,"Abdominal pain, Diarrhea",Monitoring,Pancreatitis
Dog,German Shepherd,7.7,31.4,Gastrointestinal Upset,Vomiting,Hydration,Pancreatitis
Dog,German Shepherd,0.4,3.3,Diabetes Mellitus,"Weight loss, Frequent urination",Specialized diet,Pancreatitis
Dog,German Shepherd,5.1,25.9,Diabetes Mellitus,"Increased thirst, Weight loss",Specialized diet,Pancreatitis
Dog,German Shepherd,4.1,26.6,Hyperlipidemia,"Abdominal pain, Vomiting, Diarrhea",Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,4.8,20.0,High-Fat Diet,Vomiting,Monitoring,Pancreatitis
Dog,German Shepherd,0.6,8.2,Obesity,"Difficulty moving, Lethargy, Weight gain",Weight management,Pancreatitis
Dog,German Shepherd,8.3,25.5,Gastrointestinal Upset,"Diarrhea, Vomiting, Loss of appetite",Antacids,Pancreatitis
Dog,German Shepherd,11.2,24.3,Hyperlipidemia,Abdominal pain,Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,13.2,29.8,Hyperlipidemia,"Abdominal pain, Diarrhea, Vomiting",Low-fat diet,Pancreatitis
Dog,German Shepherd,9.2,27.2,Diabetes Mellitus,Frequent urination,Specialized diet,Pancreatitis
Dog,German Shepherd,6.3,20.8,High-Fat Diet,Abdominal pain,Monitoring,Pancreatitis
Dog,German Shepherd,9.6,22.8,Diabetes Mellitus,Weight loss,Specialized diet,Pancreatitis
Dog,German Shepherd,7.0,33.8,Hyperlipidemia,"Diarrhea, Abdominal pain",Low-fat diet,Pancreatitis
Dog,German Shepherd,6.2,23.8,Diabetes Mellitus,Increased thirst,Insulin therapy,Pancreatitis
Dog,German Shepherd,12.1,31.9,Diabetes Mellitus,"Increased thirst, Frequent urination, Weight loss",Insulin therapy,Pancreatitis
Dog,German Shepherd,1.8,14.1,High-Fat Diet,"Abdominal pain, Vomiting, Diarrhea",Monitoring,Pancreatitis
Dog,German Shepherd,8.4,20.7,Gastrointestinal Upset,"Loss of appetite, Diarrhea, Vomiting",Antacids,Pancreatitis
Dog,German Shepherd,6.0,29.0,Obesity,"Lethargy, Difficulty moving",Exercise,Pancreatitis
Dog,German Shepherd,14.9,25.5,Hyperlipidemia,"Diarrhea, Vomiting",Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,10.1,22.9,Hyperlipidemia,"Diarrhea, Abdominal pain",Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,4.7,23.7,Hyperlipidemia,Diarrhea,Low-fat diet,Pancreatitis
Dog,German Shepherd,10.6,32.0,Hyperlipidemia,"Diarrhea, Vomiting",Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,0.8,14.7,Hyperlipidemia,Abdominal pain,Low-fat diet,Pancreatitis
Dog,German Shepherd,12.9,26.6,High-Fat Diet,"Vomiting, Diarrhea, Abdominal pain",Monitoring,Pancreatitis
Dog,German Shepherd,7.8,23.5,Hyperlipidemia,Abdominal pain,Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,6.9,19.6,High-Fat Diet,"Vomiting, Abdominal pain, Diarrhea",Rest,Pancreatitis
Dog,German Shepherd,8.8,21.4,Obesity,Weight gain,Dietary adjustments,Pancreatitis
Dog,German Shepherd,7.3,25.2,Diabetes Mellitus,"Frequent urination, Weight loss, Increased thirst",Insulin therapy,Pancreatitis
Dog,German Shepherd,11.7,21.6,Gastrointestinal Upset,Diarrhea,Rest,Pancreatitis
Dog,German Shepherd,11.2,29.8,Diabetes Mellitus,"Weight loss, Increased thirst",Specialized diet,Pancreatitis
Dog,German Shepherd,9.9,21.0,Obesity,"Lethargy, Weight gain",Weight management,Pancreatitis
Dog,German Shepherd,7.3,23.1,Gastrointestinal Upset,"Loss of appetite, Vomiting",Rest,Pancreatitis
Dog,German Shepherd,6.7,24.7,Hyperlipidemia,Abdominal pain,Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,11.4,28.7,Gastrointestinal Upset,Loss of appetite,Rest,Pancreatitis
Dog,German Shepherd,9.0,21.3,Gastrointestinal Upset,"Vomiting, Diarrhea",Antacids,Pancreatitis
Dog,German Shepherd,0.4,4.5,Diabetes Mellitus,"Increased thirst, Weight loss, Frequent urination",Insulin therapy,Pancreatitis
Dog,German Shepherd,2.6,18.9,Diabetes Mellitus,Frequent urination,Specialized diet,Pancreatitis
Dog,German Shepherd,8.7,25.8,Gastrointestinal Upset,Vomiting,Antacids,Pancreatitis
Dog,German Shepherd,9.9,28.6,Gastrointestinal Upset,"Diarrhea, Loss of appetite, Vomiting",Hydration,Pancreatitis
Dog,German Shepherd,7.5,32.4,Obesity,"Difficulty moving, Weight gain, Lethargy",Dietary adjustments,Pancreatitis
Dog,German Shepherd,11.5,20.5,Hyperlipidemia,Vomiting,Low-fat diet,Pancreatitis
Dog,German Shepherd,2.6,29.1,Gastrointestinal Upset,"Vomiting, Loss of appetite",Rest,Pancreatitis
Dog,German Shepherd,6.1,24.3,Gastrointestinal Upset,"Loss of appetite, Vomiting, Diarrhea",Antacids,Pancreatitis
Dog,German Shepherd,1.6,6.7,Obesity,"Weight gain, Difficulty moving, Lethargy",Dietary adjustments,Pancreatitis
Dog,German Shepherd,14.4,20.1,Gastrointestinal Upset,"Loss of appetite, Diarrhea",Rest,Pancreatitis
Dog,German Shepherd,12.0,26.2,Gastrointestinal Upset,"Loss of appetite, Diarrhea, Vomiting",Rest,Pancreatitis
Dog,German Shepherd,12.6,22.4,Gastrointestinal Upset,"Diarrhea, Loss of appetite, Vomiting",Hydration,Pancreatitis
Dog,German Shepherd,5.3,29.6,Gastrointestinal Upset,Diarrhea,Hydration,Pancreatitis
Dog,German Shepherd,13.3,27.0,Hyperlipidemia,"Diarrhea, Vomiting, Abdominal pain",Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,13.4,28.5,Hyperlipidemia,Abdominal pain,Low-fat diet,Pancreatitis
Dog,German Shepherd,2.7,27.0,Gastrointestinal Upset,"Loss of appetite, Vomiting",Rest,Pancreatitis
Dog,German Shepherd,9.2,31.6,Obesity,Difficulty moving,Exercise,Pancreatitis
Dog,German Shepherd,11.0,23.7,Obesity,"Lethargy, Weight gain",Exercise,Pancreatitis
Dog,German Shepherd,9.9,28.8,Diabetes Mellitus,Weight loss,Specialized diet,Pancreatitis
Dog,German Shepherd,6.3,17.1,Obesity,"Lethargy, Weight gain, Difficulty moving",Exercise,Pancreatitis
Dog,German Shepherd,9.1,31.8,Hyperlipidemia,"Vomiting, Abdominal pain",Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,10.2,29.4,Hyperlipidemia,"Diarrhea, Abdominal pain",Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,4.4,28.5,Obesity,"Lethargy, Difficulty moving",Exercise,Pancreatitis
Dog,German Shepherd,1.9,8.0,Obesity,"Weight gain, Lethargy",Weight management,Pancreatitis
Dog,German Shepherd,4.0,29.6,Obesity,"Weight gain, Lethargy",Dietary adjustments,Pancreatitis
Dog,German Shepherd,7.0,28.1,Hyperlipidemia,"Vomiting, Diarrhea, Abdominal pain",Low-fat diet,Pancreatitis
Dog,German Shepherd,7.3,34.9,Gastrointestinal Upset,Diarrhea,Antacids,Pancreatitis
Dog,German Shepherd,13.9,26.8,Obesity,Weight gain,Exercise,Pancreatitis
Dog,German Shepherd,14.3,23.3,Obesity,"Lethargy, Difficulty moving",Dietary adjustments,Pancreatitis
Dog,German Shepherd,8.4,30.6,Obesity,Lethargy,Exercise,Pancreatitis
Dog,German Shepherd,7.9,29.6,Diabetes Mellitus,"Frequent urination, Weight loss, Increased thirst",Insulin therapy,Pancreatitis
Dog,German Shepherd,7.7,27.9,Obesity,"Weight gain, Difficulty moving",Weight management,Pancreatitis
Dog,German Shepherd,1.0,13.7,High-Fat Diet,"Abdominal pain, Vomiting, Diarrhea",Dietary adjustments,Pancreatitis
Dog,German Shepherd,11.4,31.5,Hyperlipidemia,"Abdominal pain, Diarrhea, Vomiting",Low-fat diet,Pancreatitis
Dog,German Shepherd,5.4,17.5,Obesity,"Weight gain, Difficulty moving",Exercise,Pancreatitis
Dog,German Shepherd,3.1,20.3,Hyperlipidemia,"Abdominal pain, Diarrhea, Vomiting",Low-fat diet,Pancreatitis
Dog,German Shepherd,1.0,10.7,Hyperlipidemia,"Vomiting, Diarrhea, Abdominal pain",Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,1.0,6.2,Gastrointestinal Upset,Loss of appetite,Hydration,Pancreatitis
Dog,German Shepherd,5.0,17.3,Gastrointestinal Upset,Vomiting,Hydration,Pancreatitis
Dog,German Shepherd,2.2,22.0,High-Fat Diet,"Vomiting, Diarrhea, Abdominal pain",Monitoring,Pancreatitis
Dog,German Shepherd,9.7,26.7,Gastrointestinal Upset,"Diarrhea, Vomiting, Loss of appetite",Antacids,Pancreatitis
Dog,German Shepherd,8.9,25.5,Obesity,"Difficulty moving, Lethargy",Exercise,Pancreatitis
Dog,German Shepherd,4.4,15.1,Hyperlipidemia,"Diarrhea, Abdominal pain, Vomiting",Low-fat diet,Pancreatitis
Dog,German Shepherd,9.4,22.8,Gastrointestinal Upset,"Vomiting, Loss of appetite",Hydration,Pancreatitis
Dog,German Shepherd,5.9,16.6,Gastrointestinal Upset,Diarrhea,Hydration,Pancreatitis
Dog,German Shepherd,7.4,32.8,High-Fat Diet,"Abdominal pain, Diarrhea, Vomiting",Rest,Pancreatitis
Dog,German Shepherd,4.6,27.7,Gastrointestinal Upset,Vomiting,Rest,Pancreatitis
Dog,German Shepherd,6.0,22.7,High-Fat Diet,Vomiting,Monitoring,Pancreatitis
Dog,German Shepherd,3.6,22.6,Hyperlipidemia,"Vomiting, Abdominal pain, Diarrhea",Lipid-lowering medications,Pancreatitis
Dog,German Shepherd,4.0,23.0,Gastrointestinal Upset,"Loss of appetite, Diarrhea",Hydration,Pancreatitis
Dog,German Shepherd,3.1,23.2,Diabetes Mellitus,Frequent urination,Specialized diet,Pancreatitis
Dog,German Shepherd,12.2,26.5,Gastrointestinal Upset,Loss of appetite,Rest,Pancreatitis
Dog,German Shepherd,1.6,14.3,Hyperlipidemia,"Abdominal pain, Vomiting",Low-fat diet,Pancreatitis
Dog,German Shepherd,15.0,24.5,High-Fat Diet,Diarrhea,Rest,Pancreatitis
Dog,German Shepherd,6.6,16.9,Hyperlipidemia,"Vomiting, Abdominal pain",Low-fat diet,Pancreatitis
Dog,German Shepherd,9.1,21.3,Diabetes Mellitus,Frequent urination,Insulin therapy,Pancreatitis
Dog,German Shepherd,10.1,29.5,Diabetes Mellitus,Frequent urination,Insulin therapy,Pancreatitis
Dog,German Shepherd,6.1,17.8,Obesity,"Difficulty moving, Lethargy",Weight management,Pancreatitis
Dog,German Shepherd,4.6,28.5,Hyperlipidemia,Diarrhea,Low-fat diet,Pancreatitis
Dog,Bulldog,3.4,19.4,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,10.5,25.9,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,10.9,24.5,Heat Stress,"Panting, Drooling",Cooling Measures,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,6.2,29.9,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,6.6,27.7,Tracheal Collapse,"Wheezing, Coughing",Stent Placement,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,6.0,25.4,Tracheal Collapse,"Wheezing, Coughing",Stent Placement,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,10.6,23.8,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,5.3,25.6,Heat Stress,"Panting, Drooling",Cooling Measures,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,8.0,22.3,Hypothyroidism,"Lethargy, Weight Gain",Hormone Replacement Therapy,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,1.6,22.9,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,1.8,19.3,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,9.0,25.6,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,10.2,28.4,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,12.3,24.0,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,11.8,20.1,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,10.6,20.1,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,1.7,18.3,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,14.9,26.8,Heat Stress,"Panting, Drooling",Cooling Measures,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,9.1,24.5,Tracheal Collapse,"Wheezing, Coughing",Stent Placement,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,1.4,22.3,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,1.2,18.3,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,1.0,23.8,Hypothyroidism,"Lethargy, Weight Gain",Hormone Replacement Therapy,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,11.5,26.0,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,3.1,24.9,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,0.4,4.7,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,0.9,5.4,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,8.9,21.2,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,12.0,24.7,Tracheal Collapse,"Wheezing, Coughing",Stent Placement,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,13.8,20.0,Hypothyroidism,"Lethargy, Weight Gain",Hormone Replacement Therapy,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,11.0,23.9,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,6.7,21.8,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,14.6,28.3,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,11.0,26.0,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,2.2,23.7,Heat Stress,"Panting, Drooling",Cooling Measures,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,5.7,29.1,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,12.9,22.9,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,12.5,24.1,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,7.7,24.2,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,6.6,24.5,Hypothyroidism,"Lethargy, Weight Gain",Hormone Replacement Therapy,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,13.0,24.4,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,1.9,22.0,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,14.4,21.2,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,14.1,23.1,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,12.4,24.4,Tracheal Collapse,"Wheezing, Coughing",Stent Placement,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,12.0,20.5,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,14.7,22.9,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,6.6,29.5,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,3.9,21.8,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,8.0,23.4,Heat Stress,"Panting, Drooling",Cooling Measures,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,1.8,20.9,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,10.5,25.5,Tracheal Collapse,"Wheezing, Coughing",Stent Placement,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,6.2,21.6,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,7.3,26.7,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,8.6,29.7,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,11.2,26.9,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,14.8,27.9,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,12.1,23.7,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,3.9,18.9,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,6.1,28.7,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,9.4,29.4,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,6.2,21.0,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,12.2,22.3,Heat Stress,"Panting, Drooling",Cooling Measures,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,3.9,25.0,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,8.9,22.9,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,5.4,26.1,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,10.1,20.1,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,13.3,29.4,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,4.9,21.7,Tracheal Collapse,"Wheezing, Coughing",Stent Placement,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,12.9,29.6,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,13.4,23.7,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,4.1,23.9,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,3.3,21.0,Tracheal Collapse,"Wheezing, Coughing",Stent Placement,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,14.0,20.7,Tracheal Collapse,"Wheezing, Coughing",Stent Placement,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,14.3,22.4,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,8.1,25.1,Hypothyroidism,"Lethargy, Weight Gain",Hormone Replacement Therapy,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,2.1,23.1,Tracheal Collapse,"Wheezing, Coughing",Stent Placement,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,13.7,28.8,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,8.8,24.0,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,13.4,22.2,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,5.5,21.0,Heat Stress,"Panting, Drooling",Cooling Measures,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,12.0,24.2,Narrowed Nostrils,"Snorting, Loud Breathing",Nasal Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,3.5,19.6,Heat Stress,"Panting, Drooling",Cooling Measures,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,4.9,19.9,Hypothyroidism,"Lethargy, Weight Gain",Hormone Replacement Therapy,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,1.4,24.6,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,1.0,19.6,Heat Stress,"Panting, Drooling",Cooling Measures,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,14.6,29.6,Chronic Respiratory Issues,"Sneezing, Nasal Discharge",Medication and Care,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,2.6,19.8,Hypothyroidism,"Lethargy, Weight Gain",Hormone Replacement Therapy,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,2.8,20.7,Elongated Soft Palate,"Snoring, Gagging",Palate Surgery,Brachycephalic Obstructive Airway Syndrome (BOAS)
Dog,Bulldog,12.0,22.0,Obesity,"Exercise Intolerance, Labored Breathing",Weight Management,Brachycephalic Obstructive Airway Syndrome (BOAS)
