Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Fish,Molly Fish,9.82,3.13,Environmental Stress,"Loss of Color, Clamped Fins",Temperature Adjustment,Fish Tuberculosis
Fish,Molly Fish,4.0,2.25,Environmental Stress,"Rapid Breathing, Clamped Fins",Temperature Adjustment,Fish Tuberculosis
Fish,Molly Fish,6.56,4.06,Fungal Infection,"Slime Coat Loss, White Patches",Antifungals,Fish Tuberculosis
Fish,Molly Fish,3.3,2.63,Nutritional Deficiency,"Weight Loss, Deformed Spine",High-Quality Feed,Fish Tuberculosis
Fish,Molly Fish,0.42,0.35,Nutritional Deficiency,"Deformed Spine, Slow Growth",Dietary Supplements,Fish Tuberculosis
Fish,Molly Fish,9.8,4.91,Congenital Disorder,"Irregular Swimming, Bent Spine",No Cure,Fish Tuberculosis
Fish,Molly Fish,3.4,2.95,Fungal Infection,"White Patches, Slime Coat Loss",Antifungals,Fish Tuberculosis
Fish,Molly Fish,0.32,0.28,Parasite Infestation,"Gasping at Surface, Erratic Swimming",Antiparasitics,Fish Tuberculosis
Fish,Molly Fish,6.14,3.05,Congenital Disorder,"Underdeveloped Fins, Irregular Swimming",Supportive Care,Fish Tuberculosis
Fish,Molly Fish,0.33,0.2,Fungal Infection,"White Patches, Fin Rot",Antifungals,Fish Tuberculosis
Fish,Molly Fish,9.7,4.96,Parasite Infestation,"Gasping at Surface, Erratic Swimming",Salt Baths,Fish Tuberculosis
Fish,Molly Fish,5.95,3.53,Fungal Infection,"White Patches, Slime Coat Loss",Antifungals,Fish Tuberculosis
Fish,Molly Fish,1.04,1.09,Bacterial Infection,"Lethargy, Loss of Appetite",Improved Water Quality,Fish Tuberculosis
Fish,Molly Fish,7.84,4.82,Bacterial Infection,"Skin Lesions, Loss of Appetite",Antibiotics,Fish Tuberculosis
Fish,Molly Fish,2.18,1.08,Congenital Disorder,"Bent Spine, Irregular Swimming",Supportive Care,Fish Tuberculosis
Fish,Molly Fish,4.18,2.36,Nutritional Deficiency,"Deformed Spine, Slow Growth",High-Quality Feed,Fish Tuberculosis
Fish,Molly Fish,7.8,3.05,Congenital Disorder,"Underdeveloped Fins, Bent Spine",Supportive Care,Fish Tuberculosis
Fish,Molly Fish,2.67,1.49,Congenital Disorder,"Bent Spine, Irregular Swimming",Supportive Care,Fish Tuberculosis
Fish,Molly Fish,3.88,2.58,Nutritional Deficiency,"Weight Loss, Slow Growth",Dietary Supplements,Fish Tuberculosis
Fish,Molly Fish,2.9,1.41,Fungal Infection,"Slime Coat Loss, White Patches",Quarantine,Fish Tuberculosis
Fish,Molly Fish,8.98,3.29,Parasite Infestation,"Erratic Swimming, Scratching",Antiparasitics,Fish Tuberculosis
Fish,Molly Fish,2.18,1.04,Parasite Infestation,"Gasping at Surface, Scratching",Antiparasitics,Fish Tuberculosis
Fish,Molly Fish,5.28,3.22,Congenital Disorder,"Irregular Swimming, Bent Spine",Supportive Care,Fish Tuberculosis
Fish,Molly Fish,2.11,0.56,Congenital Disorder,"Bent Spine, Underdeveloped Fins",No Cure,Fish Tuberculosis
Fish,Molly Fish,9.23,3.11,Nutritional Deficiency,"Weight Loss, Deformed Spine",Dietary Supplements,Fish Tuberculosis
Fish,Molly Fish,1.63,0.84,Congenital Disorder,"Bent Spine, Irregular Swimming",Supportive Care,Fish Tuberculosis
Fish,Molly Fish,6.87,3.94,Environmental Stress,"Clamped Fins, Rapid Breathing",Temperature Adjustment,Fish Tuberculosis
Fish,Molly Fish,0.25,0.49,Fungal Infection,"White Patches, Fin Rot",Antifungals,Fish Tuberculosis
Fish,Molly Fish,7.39,3.69,Nutritional Deficiency,"Weight Loss, Deformed Spine",High-Quality Feed,Fish Tuberculosis
Fish,Molly Fish,6.97,3.83,Fungal Infection,"Fin Rot, White Patches",Quarantine,Fish Tuberculosis
Fish,Molly Fish,3.01,2.2,Bacterial Infection,"Loss of Appetite, Skin Lesions",Antibiotics,Fish Tuberculosis
Fish,Molly Fish,5.7,3.22,Parasite Infestation,"Erratic Swimming, Scratching",Salt Baths,Fish Tuberculosis
Fish,Molly Fish,8.74,4.2,Fungal Infection,"White Patches, Fin Rot",Quarantine,Fish Tuberculosis
Fish,Molly Fish,4.31,2.03,Congenital Disorder,"Bent Spine, Irregular Swimming",No Cure,Fish Tuberculosis
Fish,Molly Fish,8.8,4.71,Environmental Stress,"Clamped Fins, Loss of Color",Water Changes,Fish Tuberculosis
Fish,Molly Fish,8.97,3.11,Parasite Infestation,"Scratching, Gasping at Surface",Salt Baths,Fish Tuberculosis
Fish,Molly Fish,7.32,3.74,Fungal Infection,"Fin Rot, White Patches",Quarantine,Fish Tuberculosis
Fish,Molly Fish,2.67,0.79,Nutritional Deficiency,"Deformed Spine, Slow Growth",High-Quality Feed,Fish Tuberculosis
Fish,Molly Fish,8.16,4.17,Environmental Stress,"Loss of Color, Clamped Fins",Temperature Adjustment,Fish Tuberculosis
Fish,Molly Fish,9.94,4.84,Congenital Disorder,"Underdeveloped Fins, Irregular Swimming",No Cure,Fish Tuberculosis
Fish,Molly Fish,4.6,2.5,Nutritional Deficiency,"Slow Growth, Deformed Spine",Dietary Supplements,Fish Tuberculosis
Fish,Molly Fish,3.84,2.58,Congenital Disorder,"Irregular Swimming, Bent Spine",Supportive Care,Fish Tuberculosis
Fish,Molly Fish,4.52,2.84,Parasite Infestation,"Scratching, Gasping at Surface",Antiparasitics,Fish Tuberculosis
Fish,Molly Fish,5.19,4.29,Bacterial Infection,"Lethargy, Loss of Appetite",Improved Water Quality,Fish Tuberculosis
Fish,Molly Fish,1.81,0.77,Bacterial Infection,"Loss of Appetite, Skin Lesions",Improved Water Quality,Fish Tuberculosis
Fish,Molly Fish,5.77,3.24,Parasite Infestation,"Gasping at Surface, Erratic Swimming",Antiparasitics,Fish Tuberculosis
Fish,Molly Fish,5.77,4.21,Parasite Infestation,"Gasping at Surface, Scratching",Antiparasitics,Fish Tuberculosis
Fish,Molly Fish,9.13,4.78,Parasite Infestation,"Gasping at Surface, Scratching",Salt Baths,Fish Tuberculosis
Fish,Molly Fish,8.98,4.3,Nutritional Deficiency,"Weight Loss, Slow Growth",High-Quality Feed,Fish Tuberculosis
Fish,Molly Fish,2.39,1.32,Parasite Infestation,"Scratching, Erratic Swimming",Antiparasitics,Fish Tuberculosis
Fish,Molly Fish,3.46,1.89,Parasite Infestation,"Gasping at Surface, Scratching",Salt Baths,Fish Tuberculosis
Fish,Molly Fish,0.55,0.46,Parasite Infestation,"Scratching, Erratic Swimming",Salt Baths,Fish Tuberculosis
Fish,Molly Fish,2.44,1.45,Environmental Stress,"Loss of Color, Rapid Breathing",Water Changes,Fish Tuberculosis
Fish,Molly Fish,6.16,4.68,Nutritional Deficiency,"Deformed Spine, Weight Loss",Dietary Supplements,Fish Tuberculosis
Fish,Molly Fish,3.0,1.72,Nutritional Deficiency,"Slow Growth, Weight Loss",High-Quality Feed,Fish Tuberculosis
Fish,Molly Fish,3.02,2.32,Nutritional Deficiency,"Slow Growth, Deformed Spine",High-Quality Feed,Fish Tuberculosis
Fish,Molly Fish,9.87,4.17,Parasite Infestation,"Erratic Swimming, Scratching",Salt Baths,Fish Tuberculosis
Fish,Molly Fish,4.63,2.73,Congenital Disorder,"Bent Spine, Underdeveloped Fins",Supportive Care,Fish Tuberculosis
Fish,Molly Fish,1.79,0.89,Parasite Infestation,"Gasping at Surface, Erratic Swimming",Salt Baths,Fish Tuberculosis
Fish,Molly Fish,0.55,0.32,Bacterial Infection,"Lethargy, Skin Lesions",Antibiotics,Fish Tuberculosis
Fish,Molly Fish,2.06,0.57,Environmental Stress,"Rapid Breathing, Clamped Fins",Water Changes,Fish Tuberculosis
Fish,Molly Fish,9.06,3.12,Environmental Stress,"Rapid Breathing, Clamped Fins",Temperature Adjustment,Fish Tuberculosis
Fish,Molly Fish,1.82,0.65,Bacterial Infection,"Lethargy, Loss of Appetite",Improved Water Quality,Fish Tuberculosis
Fish,Molly Fish,7.26,3.8,Fungal Infection,"Fin Rot, White Patches",Antifungals,Fish Tuberculosis
Fish,Molly Fish,9.64,4.9,Nutritional Deficiency,"Deformed Spine, Weight Loss",High-Quality Feed,Fish Tuberculosis
Fish,Molly Fish,6.06,4.34,Bacterial Infection,"Skin Lesions, Lethargy",Antibiotics,Fish Tuberculosis
Fish,Molly Fish,1.7,0.6,Congenital Disorder,"Irregular Swimming, Bent Spine",Supportive Care,Fish Tuberculosis
Fish,Molly Fish,8.72,4.58,Fungal Infection,"Fin Rot, Slime Coat Loss",Antifungals,Fish Tuberculosis
Fish,Molly Fish,5.8,4.13,Nutritional Deficiency,"Weight Loss, Deformed Spine",Dietary Supplements,Fish Tuberculosis
Fish,Molly Fish,4.16,1.98,Environmental Stress,"Loss of Color, Rapid Breathing",Temperature Adjustment,Fish Tuberculosis
Fish,Molly Fish,0.38,0.33,Parasite Infestation,"Gasping at Surface, Scratching",Salt Baths,Fish Tuberculosis
Fish,Molly Fish,7.25,3.12,Environmental Stress,"Clamped Fins, Loss of Color",Temperature Adjustment,Fish Tuberculosis
Fish,Molly Fish,0.83,0.46,Fungal Infection,"White Patches, Slime Coat Loss",Quarantine,Fish Tuberculosis
Fish,Molly Fish,1.79,0.88,Environmental Stress,"Rapid Breathing, Clamped Fins",Temperature Adjustment,Fish Tuberculosis
Fish,Molly Fish,3.18,2.12,Environmental Stress,"Rapid Breathing, Clamped Fins",Water Changes,Fish Tuberculosis
Fish,Molly Fish,2.13,0.62,Nutritional Deficiency,"Slow Growth, Weight Loss",High-Quality Feed,Fish Tuberculosis
Fish,Molly Fish,3.46,1.96,Parasite Infestation,"Scratching, Gasping at Surface",Salt Baths,Fish Tuberculosis
Fish,Molly Fish,7.16,3.87,Parasite Infestation,"Gasping at Surface, Erratic Swimming",Salt Baths,Fish Tuberculosis
Fish,Molly Fish,5.0,1.68,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,2.4,0.87,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,0.5,0.16,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,7.9,3.92,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,6.2,2.04,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,3.9,1.06,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,2.1,0.67,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,4.9,1.93,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,9.6,3.71,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,9.2,1.85,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,4.8,1.58,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,7.2,1.84,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,4.0,1.17,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,7.3,2.53,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,6.4,3.05,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,2.4,0.54,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,7.8,1.97,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,1.0,0.21,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,5.6,1.82,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,5.1,1.47,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,1.9,0.47,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,1.0,0.26,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,1.2,0.51,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,4.2,1.76,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,6.9,3.33,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,4.7,2.34,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,7.2,3.46,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,8.2,3.07,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,4.2,1.87,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,0.2,0.05,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,0.8,0.26,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,3.3,0.88,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,9.1,2.57,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,4.2,1.48,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,9.2,4.39,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,4.7,1.36,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,3.9,1.18,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,1.3,0.43,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,0.7,0.3,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,6.2,3.03,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,2.2,0.76,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,6.5,1.76,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,8.3,1.79,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,5.9,1.99,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,7.2,3.13,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,8.2,2.0,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,0.8,0.31,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,5.5,1.15,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,6.2,2.12,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,4.6,2.21,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,1.4,0.29,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,5.3,2.2,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,3.8,1.49,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,2.7,0.77,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,4.0,1.63,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,8.4,2.13,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,4.6,1.26,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,1.2,0.54,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,0.9,0.29,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,8.5,2.27,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,8.6,4.15,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,8.6,4.1,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,2.7,0.68,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,9.7,3.42,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,7.6,1.77,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,1.3,0.59,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,2.9,0.98,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,0.4,0.15,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,7.9,2.64,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,2.3,0.73,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,7.1,3.33,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,2.8,0.64,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,7.6,1.66,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,3.9,1.05,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,0.3,0.1,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,0.3,0.15,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,8.3,3.67,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,5.6,1.54,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,8.2,3.43,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,4.1,1.55,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,9.7,2.91,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,8.0,2.03,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,7.0,2.22,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,8.1,2.67,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,1.7,0.58,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,2.4,0.8,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,8.7,3.5,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,2.1,0.71,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,7.5,2.67,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,0.9,0.32,Fungal Infection,"White patches on fins, Clamped fins","Anti-fungal medication, water changes",Mouth Fungus
Fish,Molly Fish,3.3,1.09,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,6.5,1.68,Poor Water Quality Issues,"Gills inflammation, Lethargy, Loss of appetite","Improved water quality, added aquarium salt",Mouth Fungus
Fish,Molly Fish,4.9,1.69,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,6.0,1.96,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,9.9,4.86,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,0.4,0.15,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,5.8,1.28,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,2.1,0.82,Nutritional Deficiency,"Weight loss, Slow growth",Supplemented diet with higher protein food,Mouth Fungus
Fish,Molly Fish,1.1,0.53,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,7.8,3.24,Stress from Overcrowding,"Rapid breathing, Fading colors","Rehomed fish to larger tank, reduced stressors",Mouth Fungus
Fish,Molly Fish,8.3,4.6,Velvet Disease,"Gold dust appearance, scratching against objects","Copper sulfate, dimmed lighting",Protozoan Infection
Fish,Molly Fish,1.2,2.0,Gill Flukes,"Gasping at the surface, clamped fins",Praziquantel treatment,Protozoan Infection
Fish,Molly Fish,8.0,2.6,Velvet Disease,"Gold dust appearance, scratching against objects","Copper sulfate, dimmed lighting",Protozoan Infection
Fish,Molly Fish,2.0,1.6,Gill Flukes,"Gasping at the surface, clamped fins",Praziquantel treatment,Protozoan Infection
Fish,Molly Fish,5.7,3.8,Ichthyophthirius multifiliis (Ich),"White spots, rapid gill movement","Increase water temperature, salt treatment",Protozoan Infection
Fish,Molly Fish,2.9,2.3,Ichthyophthirius multifiliis (Ich),"White spots, rapid gill movement","Increase water temperature, salt treatment",Protozoan Infection
Fish,Molly Fish,7.0,3.5,Ammonia Poisoning,"Red streaks on fins, lethargy","Water change, ammonia detoxifier",Protozoan Infection
Fish,Molly Fish,0.4,0.5,Gill Flukes,"Gasping at the surface, clamped fins",Praziquantel treatment,Protozoan Infection
Fish,Molly Fish,9.7,3.0,Ichthyophthirius multifiliis (Ich),"White spots, rapid gill movement","Increase water temperature, salt treatment",Protozoan Infection
Fish,Molly Fish,3.8,0.7,Gill Flukes,"Gasping at the surface, clamped fins",Praziquantel treatment,Protozoan Infection
Fish,Molly Fish,7.8,3.1,Ammonia Poisoning,"Red streaks on fins, lethargy","Water change, ammonia detoxifier",Protozoan Infection
Fish,Molly Fish,9.0,3.4,Velvet Disease,"Gold dust appearance, scratching against objects","Copper sulfate, dimmed lighting",Protozoan Infection
Fish,Molly Fish,6.8,3.8,Ichthyophthirius multifiliis (Ich),"White spots, rapid gill movement","Increase water temperature, salt treatment",Protozoan Infection
Fish,Molly Fish,0.3,0.3,Gill Flukes,"Gasping at the surface, clamped fins",Praziquantel treatment,Protozoan Infection
Fish,Molly Fish,8.7,4.1,Ammonia Poisoning,"Red streaks on fins, lethargy","Water change, ammonia detoxifier",Protozoan Infection
Fish,Molly Fish,4.3,1.2,Gill Flukes,"Gasping at the surface, clamped fins",Praziquantel treatment,Protozoan Infection
Fish,Molly Fish,9.3,4.0,Velvet Disease,"Gold dust appearance, scratching against objects","Copper sulfate, dimmed lighting",Protozoan Infection
Fish,Molly Fish,6.5,2.7,Ichthyophthirius multifiliis (Ich),"White spots, rapid gill movement","Increase water temperature, salt treatment",Protozoan Infection
Fish,Molly Fish,0.9,0.4,Ammonia Poisoning,"Red streaks on fins, lethargy","Water change, ammonia detoxifier",Protozoan Infection
Fish,Molly Fish,6.9,4.1,Gill Flukes,"Gasping at the surface, clamped fins",Praziquantel treatment,Protozoan Infection
Fish,Molly Fish,5.4,3.7,Velvet Disease,"Gold dust appearance, scratching against objects","Copper sulfate, dimmed lighting",Protozoan Infection
Fish,Molly Fish,9.8,3.4,Gill Flukes,"Gasping at the surface, clamped fins",Praziquantel treatment,Protozoan Infection
Fish,Molly Fish,3.0,2.3,Velvet Disease,"Gold dust appearance, scratching against objects","Copper sulfate, dimmed lighting",Protozoan Infection
Fish,Molly Fish,1.1,0.7,Velvet Disease,"Gold dust appearance, scratching against objects","Copper sulfate, dimmed lighting",Protozoan Infection
Fish,Molly Fish,4.4,2.1,Velvet Disease,"Gold dust appearance, scratching against objects","Copper sulfate, dimmed lighting",Protozoan Infection
Fish,Molly Fish,5.0,4.3,Ichthyophthirius multifiliis (Ich),"White spots, rapid gill movement","Increase water temperature, salt treatment",Protozoan Infection
Fish,Molly Fish,9.0,2.7,Ichthyophthirius multifiliis (Ich),"White spots, rapid gill movement","Increase water temperature, salt treatment",Protozoan Infection
Fish,Molly Fish,2.2,1.2,Gill Flukes,"Gasping at the surface, clamped fins",Praziquantel treatment,Protozoan Infection
